Total Price,Type,Location,Bath,Bedrooms,Precinct,Total Area
7500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
4500000,1.0,0.0,0.0,0.0,0.0625,0.014234875444839857
4700000,1.0,0.0,0.0,0.0,0.0625,0.014234875444839857
5000000,1.0,0.0,0.0,0.0,0.0625,0.014234875444839857
40000000,0.0,0.0,0.42857142857142855,0.5,0.875,0.11032028469750889
8500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
20500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
9288000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03202846975088968
9460000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03202846975088968
19600000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
23000000,0.0,0.0,0.5714285714285714,0.5,0.5,0.12150482968988306
17000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
15000000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.1875,0.1026944585663447
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
23000000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
40000000,0.0,0.0,0.7142857142857142,0.6666666666666666,1.0,0.23741738688357905
24000000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
7700000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03711235383833249
15600000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
15000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.125,0.046771733604473814
9500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.5,0.021352313167259787
16500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
21500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
15000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
21000000,0.0,0.0,0.42857142857142855,0.5,0.0625,0.10421962379257753
8700000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.042704626334519574
23000000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
20500000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.0625,0.08490086426029486
9500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03965429588205389
21000000,1.0,0.0,0.2857142857142857,0.33333333333333337,0.0625,0.11032028469750889
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.0625,0.1026944585663447
10000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.05388917132689375
8200000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.5625,0.03812913065582105
9500000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.5,0.046771733604473814
45000000,0.0,0.0,0.5714285714285714,0.6666666666666666,1.0,0.23741738688357905
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
21000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
20500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
43500000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.9375,0.23741738688357905
22200000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03711235383833249
6700000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
15600000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
17000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
15600000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.125,0.046771733604473814
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
23500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
11600000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.3125,0.043721403152008134
10000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
14000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
14000000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
7700000,1.0,0.0,0.2857142857142857,0.16666666666666666,0.0,0.03711235383833249
42500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.875,0.12150482968988306
15100000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.1875,0.1026944585663447
13000000,1.0,0.0,0.2857142857142857,0.33333333333333337,0.0625,0.056431113370615155
41500000,0.0,0.0,0.5714285714285714,0.6666666666666666,1.0,0.23741738688357905
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
55000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.5,0.23741738688357905
8500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
10000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.5,0.021352313167259787
10000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.5,0.021352313167259787
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
17000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
26500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
20500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
21000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
23000000,0.0,0.0,0.42857142857142855,0.5,0.0625,0.12150482968988306
24500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
7500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
3500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.4375,0.028469750889679714
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
23000000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
40000000,0.0,0.0,0.7142857142857142,0.6666666666666666,0.9375,0.23741738688357905
37000000,0.0,0.0,0.7142857142857142,0.6666666666666666,0.875,0.11032028469750889
8200000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.02948652770716828
22500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
17600000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
26000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
22000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
22000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
27000000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
17500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
16500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
21000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.5625,0.11032028469750889
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
14500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
13500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
4848000,1.0,0.0,0.0,0.0,0.625,0.01728520589730554
6980000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.625,0.03253685815963396
48500000,0.0,0.0,0.7142857142857142,0.6666666666666666,0.5625,0.18861209964412812
4700000,1.0,0.0,0.0,0.0,0.0625,0.014234875444839857
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.125,0.046771733604473814
21500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
7500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
9500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.5,0.021352313167259787
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
21000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
49000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.8125,0.23741738688357905
27000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
17000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
12500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
10500000,0.0,0.0,0.42857142857142855,0.5,0.375,0.046771733604473814
41500000,0.0,0.0,0.8571428571428572,0.9999999999999999,0.5,0.23741738688357905
33500000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.9375,0.23741738688357905
10000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03914590747330961
9900000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.5,0.021352313167259787
14400000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.125,0.046771733604473814
21500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
17000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
8000000,1.0,0.0,0.2857142857142857,0.16666666666666666,0.0,0.03711235383833249
12900000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.0523640061006609
14600000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.125,0.046771733604473814
26500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
20500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
22000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
26000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
22000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
51000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.8125,0.23741738688357905
50000000,0.0,0.0,0.7142857142857142,0.6666666666666666,1.0,0.23741738688357905
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.10320284697508897
22500000,0.0,0.0,0.5714285714285714,0.5,0.8125,0.16115912557193696
15000000,1.0,0.0,0.42857142857142855,0.5,0.0625,0.08490086426029486
45000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.9375,0.23741738688357905
9265000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.044738179969496694
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
23200000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
5900000,0.0,0.0,0.42857142857142855,0.5,0.0625,0.046771733604473814
14800000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.08490086426029486
17200000,0.0,0.0,0.42857142857142855,0.5,0.5,0.05033045246568378
27000000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
17500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
21000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
15000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.0625,0.046771733604473814
32000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.5625,0.11032028469750889
15500000,0.0,0.0,0.2857142857142857,0.5,0.125,0.046771733604473814
21500000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
42000000,0.0,0.0,0.7142857142857142,0.8333333333333334,0.5625,0.12150482968988306
43500000,0.0,0.0,0.5714285714285714,0.5,0.5625,0.11032028469750889
24000000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.125,0.046771733604473814
15800000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
16200000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
17400000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
49000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.8125,0.23741738688357905
27000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
21000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
19000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
12000000,0.0,0.0,0.14285714285714285,0.5,0.375,0.046771733604473814
18000000,0.0,0.0,0.14285714285714285,0.16666666666666666,0.6875,0.060498220640569395
15000000,0.0,0.0,0.14285714285714285,0.16666666666666666,0.125,0.046771733604473814
21500000,0.0,0.0,0.42857142857142855,0.5,0.75,0.16115912557193696
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
16000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
14700000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.055414336553126595
9800000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
21500000,1.0,0.0,0.2857142857142857,0.33333333333333337,0.0,0.11032028469750889
24000000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
26000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.0625,0.11032028469750889
14800000,0.0,0.0,0.42857142857142855,0.5,0.125,0.046771733604473814
6510000,1.0,0.0,0.0,0.0,0.625,0.019827147941026947
9900000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03711235383833249
17500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
27000000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
22000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.4375,0.08490086426029486
22000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
19500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
20500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.060498220640569395
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
17000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.25,0.060498220640569395
6042000,1.0,0.0,0.0,0.0,0.5625,0.012201321809862737
24500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
26000000,0.0,0.0,0.2857142857142857,0.8333333333333334,0.5625,0.11032028469750889
12100000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.0625,0.046771733604473814
9800000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
21500000,1.0,0.0,0.2857142857142857,0.33333333333333337,0.0,0.11032028469750889
16000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
26500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
27000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
51000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.8125,0.23741738688357905
20000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.375,0.1026944585663447
49000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.8125,0.23741738688357905
18500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.1875,0.1026944585663447
26000000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.6875,0.08490086426029486
51000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.8125,0.23741738688357905
43500000,0.0,0.0,0.5714285714285714,0.5,0.5625,0.11032028469750889
43500000,0.0,0.0,0.5714285714285714,0.5,0.5625,0.11032028469750889
16500000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.125,0.046771733604473814
35500000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.0625,0.12150482968988306
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
9800000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
8200000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
8200000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.03711235383833249
11300000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.045246568378240974
8500000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
15500000,0.0,0.0,0.42857142857142855,0.33333333333333337,0.1875,0.1026944585663447
12200000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0625,0.04626334519572954
23500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
3200000,1.0,0.0,0.0,0.0,0.0625,0.010167768174885614
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.125,0.046771733604473814
13000000,0.0,0.0,0.42857142857142855,0.5,0.125,0.046771733604473814
20200000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.08490086426029486
23500000,0.0,0.0,0.42857142857142855,0.5,0.8125,0.16115912557193696
22500000,0.0,0.0,0.2857142857142857,0.5,0.8125,0.16115912557193696
49000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.9375,0.23741738688357905
22500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.75,0.16115912557193696
8000000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.5625,0.03711235383833249
29000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.875,0.12150482968988306
53000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.5,0.23741738688357905
15500000,0.0,0.0,0.2857142857142857,0.33333333333333337,0.3125,0.060498220640569395
7900000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
35000000,0.0,0.0,0.5714285714285714,0.6666666666666666,0.5625,0.11032028469750889
4800000,1.0,0.0,0.0,0.0,0.0,0.00864260294865277
4850000,1.0,0.0,0.0,0.0,0.0,0.009659379766141334
5100000,1.0,0.0,0.0,0.0,0.625,0.019827147941026947
7700000,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.03711235383833249
